error1count,error2count,error3count,error4count,error5count,voltmean_24hrs,rotatemean_24hrs,pressuremean_24hrs,vibrationmean_24hrs,voltsd_24hrs,rotatesd_24hrs,pressuresd_24hrs,vibrationsd_24hrs,voltmean,rotatemean,pressuremean,vibrationmean,voltsd,rotatesd,pressuresd,vibrationsd,sincelastcomp1,sincelastcomp2,sincelastcomp3,sincelastcomp4,failure
1,1,1,0,0,186.9094594,376.0331283,125.1909691,39.72397389,15.13891553,55.82329661,12.26376163,5.133099283,179.7603038,346.4130999,133.7205647,44.79357712,15.20856785,109.2845789,22.16872873,7.860444713,74.5,89.5,14.5,44.5,1
0,1,1,0,0,171.8863232,383.493387,99.42681661,40.84622131,12.18452795,41.5496226,10.16761147,5.006433527,176.4006266,357.0173858,104.3442053,38.48304647,2.466892355,57.73570151,7.416328147,5.401592824,29.5,44.5,44.5,14.5,1
1,0,0,0,0,191.5533596,409.768755,99.8708786,40.86943246,18.82461491,61.92003461,8.168367338,4.5392995,193.4996448,397.4635698,103.0949201,36.08194028,15.41865084,101.1695557,3.916916362,5.182549201,74.125,59.125,59.125,14.125,1
1,1,1,0,0,191.8588371,367.5596228,126.5529216,38.5349241,13.07168005,56.59578695,11.4074977,5.059287786,183.8735502,378.1578478,130.6216301,37.42981273,12.38196613,35.64388705,2.101392304,1.778406466,74.125,89.125,14.125,44.125,1
1,1,1,0,0,191.8588371,367.5596228,126.5529216,38.5349241,13.07168005,56.59578695,11.4074977,5.059287786,183.8735502,378.1578478,130.6216301,37.42981273,12.38196613,35.64388705,2.101392304,1.778406466,74.125,89.125,14.125,44.125,1
0,1,1,0,0,169.7426341,378.4616763,100.1396417,40.11006749,13.0658654,41.98568212,10.82741774,4.872137304,181.4310712,412.0831126,102.4865337,43.87071284,6.139307763,31.72258082,9.075764114,4.436041073,29.125,44.125,44.125,14.125,1
1,0,0,0,0,191.1541483,377.7458588,97.22130353,40.90957334,15.93649097,55.44560306,8.371199572,4.386434524,184.1972822,302.0796172,98.82055348,46.09227308,18.45932501,13.01721895,11.56240015,2.243525107,74.625,59.625,59.625,14.625,1
1,1,1,0,0,187.249509,379.9110438,125.1992466,39.0980743,14.16085453,53.74157814,12.39190602,5.125255299,186.2347844,396.9856333,124.5926735,39.78682453,4.015663242,31.88192211,8.651129323,8.592397713,74.625,89.625,14.625,44.625,1
1,1,1,0,0,187.249509,379.9110438,125.1992466,39.0980743,14.16085453,53.74157814,12.39190602,5.125255299,186.2347844,396.9856333,124.5926735,39.78682453,4.015663242,31.88192211,8.651129323,8.592397713,74.625,89.625,14.625,44.625,1
0,1,1,0,0,173.1728795,385.9693001,97.58913282,40.37048852,9.596265498,42.2015636,11.15608808,5.079306221,172.7120707,388.8906134,89.65653921,39.1869889,4.624554054,42.20372941,13.63679242,5.266983118,29.625,44.625,44.625,14.625,1
1,0,0,0,0,187.2684041,364.493637,97.69414532,40.36731561,15.05432847,54.44458839,8.348475507,4.196213618,176.021218,325.499189,102.1466242,39.46968127,11.43874439,41.41367505,6.031426181,1.740007994,74.75,59.75,59.75,14.75,1
1,1,1,0,0,186.2134617,381.0826634,126.2589161,39.61788351,13.50398653,51.20006518,12.24966323,5.277737045,191.3962418,394.2765452,126.7674171,42.19023396,9.604844614,28.32003657,7.374751123,5.003329714,74.75,89.75,14.75,44.75,1
1,1,1,0,0,186.2134617,381.0826634,126.2589161,39.61788351,13.50398653,51.20006518,12.24966323,5.277737045,191.3962418,394.2765452,126.7674171,42.19023396,9.604844614,28.32003657,7.374751123,5.003329714,74.75,89.75,14.75,44.75,1
0,1,1,0,0,172.5706451,380.2383403,100.2355135,40.73681166,10.89933027,47.68737606,10.95765773,4.97857266,165.7363997,346.5389917,110.404016,42.27652387,17.55415344,66.74424961,10.02346761,0.5129482,29.75,44.75,44.75,14.75,1
0,0,0,1,0,167.0366314,454.9580522,127.3913911,39.70103437,13.06071598,51.77806404,9.740795464,4.921445003,163.7786428,456.0740114,127.6479678,37.74206188,8.750631927,58.05514465,3.209065988,4.895603106,59.25,44.25,44.25,29.25,1
0,1,1,1,0,170.265371,358.9801831,124.2306239,40.46794042,11.32493917,55.03725359,7.524719217,3.563803486,165.0223574,284.126773,116.8601057,40.56411233,12.47689393,52.28699026,6.543070882,1.120115412,29.25,134.25,14.25,14.25,1
1,0,0,0,0,187.9739013,363.635967,97.47159833,39.9648224,12.58718526,57.21278149,10.55805909,4.610445436,180.1908485,376.3593573,100.3864679,37.95139864,1.85467712,63.93830241,24.01441787,8.446484156,74.875,59.875,59.875,14.875,1
1,1,1,0,0,187.5781697,386.1044781,126.7860895,40.00663041,15.13087983,46.17028852,12.42710247,5.312886805,203.4777275,392.2432562,126.663419,39.0736662,17.52809872,54.21837896,14.46976555,5.479048328,74.875,89.875,14.875,44.875,1
1,1,1,0,0,187.5781697,386.1044781,126.7860895,40.00663041,15.13087983,46.17028852,12.42710247,5.312886805,203.4777275,392.2432562,126.663419,39.0736662,17.52809872,54.21837896,14.46976555,5.479048328,74.875,89.875,14.875,44.875,1
0,1,1,0,0,170.4923838,375.3844153,100.8228174,41.21635246,12.44416401,51.0862654,10.44000018,5.250725089,159.637084,344.0635048,105.1006574,39.61301889,15.67652297,82.47008867,9.32642474,10.99389493,29.875,44.875,44.875,14.875,1
0,0,0,1,0,167.3100516,458.3381812,124.886824,39.92078161,13.34798446,54.76344813,9.276967469,4.979902808,176.0062303,474.2924526,117.4310626,41.78004659,14.99993188,60.63098998,5.438365675,1.417305946,59.375,44.375,44.375,29.375,1
0,1,1,1,0,169.431674,358.6140968,124.5725019,40.25727408,12.1750983,54.80969943,7.781413639,3.749526583,167.8234651,370.4741733,129.3304106,38.87547022,17.72890459,61.52621431,6.258916655,4.053866155,29.375,134.375,14.375,14.375,1
0,0,0,1,0,166.7485482,456.8720137,127.0052075,39.55182711,14.98349868,48.51699862,10.53797694,5.401782282,166.2233333,401.1251159,115.5830435,35.19345361,11.66114513,38.20278071,10.78028646,5.266239795,59,44,44,29,1
0,0,0,0,0,185.6880067,360.3789789,98.32059822,39.58606818,13.95888912,54.75596875,10.72935735,4.79951842,171.5307528,366.7809863,101.6254666,37.73841046,10.35396771,19.16459289,7.2569055,4.853680507,0,60,0,15,1
0,0,0,0,0,184.1039605,382.6673172,124.4997282,40.41075512,14.72102902,46.53625011,11.99558126,5.145439583,177.6607652,381.7182008,120.3080232,40.56295508,19.03037454,46.64286696,14.05849953,2.658881548,0,0,15,45,1
0,0,0,0,0,184.1039605,382.6673172,124.4997282,40.41075512,14.72102902,46.53625011,11.99558126,5.145439583,177.6607652,381.7182008,120.3080232,40.56295508,19.03037454,46.64286696,14.05849953,2.658881548,0,0,15,45,1
0,1,1,1,0,170.7182328,368.9441826,124.7481618,41.23020026,12.1489248,51.37766347,9.424141161,4.196719194,172.8258329,350.3266773,123.5293467,41.04545542,2.100808886,64.37215976,15.15604918,2.776457843,29,134,14,14,1
0,0,0,0,0,170.3131468,371.9549883,100.4954247,40.84131633,12.70260829,51.48593397,10.55041284,4.963317322,163.4029449,334.4586901,98.26069422,40.66595391,12.32205416,42.8909362,7.468573253,3.137593597,30,0,45,0,1
0,0,0,1,0,168.1725261,463.9201967,124.4107818,40.48138391,15.88603988,45.99198349,9.001344295,4.791672538,178.2155485,474.7695542,123.8853962,42.45425573,26.88803176,6.108515461,5.710532952,3.878437644,59.5,44.5,44.5,29.5,1
0,1,1,0,0,169.8288637,361.6451758,125.2273731,39.96650361,11.71247292,57.86415103,9.91231087,3.739761451,174.7082083,371.7916735,131.2854773,37.03955672,10.06891229,64.92204122,19.35778308,2.954104835,29.5,134.5,14.5,14.5,1
0,0,0,1,0,166.5594687,458.4946057,127.5425453,39.96148958,15.17607858,50.27595576,10.11964515,5.300833931,152.291142,479.6421221,129.7341446,41.88845965,7.56783882,43.97828817,8.038934864,3.247367077,59.125,44.125,44.125,29.125,1
0,1,1,1,0,170.7636731,365.4189348,125.3800279,40.72553382,10.83598647,46.9133467,7.475950302,4.029226014,177.8633387,363.0749008,122.8989201,38.89010154,9.66735126,14.12108201,4.075927976,2.590948145,29.125,134.125,14.125,14.125,1
0,0,0,1,0,165.4766957,458.804631,124.8341453,40.13643085,17.66542052,48.73733703,10.3828143,4.468391918,149.5036644,434.4409774,126.7100355,43.08525135,19.46559314,67.64973843,23.08290772,2.219304361,59.625,44.625,44.625,29.625,1
0,1,1,0,0,170.3304519,360.756519,124.4237472,39.8861209,10.63622323,59.16198473,10.91985615,3.735775529,174.5059044,364.2546564,114.2765941,40.69015428,9.815653047,50.33178065,10.28183105,5.868083643,29.625,134.625,14.625,14.625,1
0,0,0,1,0,166.0184129,452.9199066,124.051004,40.45817343,16.4104861,53.64838392,10.22427906,4.444081672,169.8956201,411.159,126.6605817,37.97310949,14.67557721,53.64987013,8.363422137,5.714443819,59.75,44.75,44.75,29.75,1
0,1,1,0,0,171.1067556,361.3905575,124.1697724,40.23121729,9.880729637,55.85428323,10.72405841,3.733012246,165.422262,426.4295996,125.0085641,43.29153402,9.554757993,31.68331318,6.860589905,6.719359553,29.75,134.75,14.75,14.75,1
0,0,0,1,0,168.840385,455.7464991,125.7230882,41.20417063,12.51113762,51.44058784,9.002038751,4.655419514,177.6789758,478.1423425,130.6602347,38.14612478,3.321867073,30.57060284,3.437250232,0.88482208,14.25,14.25,119.25,44.25,1
0,0,0,1,0,165.3205265,445.7903546,123.7858153,39.82870466,16.29637731,51.21716199,11.1660683,4.932687193,166.6500305,434.8196027,122.6342904,38.51299898,12.35151041,52.09218359,17.70774183,8.836853846,59.875,44.875,44.875,29.875,1
0,1,1,0,0,170.0569797,362.1692142,123.3605081,39.76292496,14.51201707,55.70472393,10.23452357,4.69994894,162.2844689,366.87526,123.694646,37.70701513,35.09431737,35.30428154,3.054544436,9.509077218,29.875,134.875,14.875,14.875,1
0,0,0,1,0,168.677576,455.8671847,125.4141211,40.56665369,11.43401215,51.78385473,8.997312352,4.819246801,179.0282733,427.0103494,124.9874747,37.74817644,14.35627406,34.42430157,6.88180143,4.592517557,14.375,14.375,119.375,44.375,1
0,0,0,0,0,166.3084821,451.6844337,124.3264639,40.65612053,17.10619019,49.18964182,10.69671027,4.519357177,174.126978,448.2777491,119.9082326,41.81278055,18.53807511,50.1836195,8.949301602,4.164591405,0,45,0,30,1
0,0,0,0,0,168.1723422,363.2030164,124.5280165,39.88504384,15.15432767,57.34565267,10.61863819,5.585512941,157.7487325,358.5970945,132.8694143,42.02240647,7.101315833,80.50568872,14.2334676,10.36552535,30,0,0,15,1
0,0,0,1,0,169.8647335,444.6610807,125.9404222,40.91150479,15.31036688,52.62105918,7.382471091,4.796868578,171.8118354,459.5873081,126.0595154,46.07910629,8.748053283,93.55744839,4.84616082,1.940610139,14,14,119,44,1
0,0,0,1,0,173.5051848,446.042889,124.8902253,41.17309089,13.21454149,45.39016716,9.382762681,4.473403279,194.8313924,426.8777307,124.9695508,38.1687943,7.561074161,9.23069991,12.12358303,8.038616976,14.5,14.5,119.5,44.5,1
0,0,0,1,0,169.5210955,452.2766484,125.6935133,41.29460743,13.12035991,50.44246602,9.01724006,4.634559591,175.2715129,444.6082672,122.709112,41.01771561,1.093885805,67.08307467,20.3902859,0.621951228,14.125,14.125,119.125,44.125,1
0,0,0,1,0,177.2514792,438.7659267,124.4767686,40.58486519,14.14892179,45.53783829,9.63864034,4.556475721,193.71005,408.0261658,120.1120874,38.56453069,10.6008361,47.86219337,14.14525618,4.367497287,14.625,14.625,119.625,44.625,1
0,0,0,1,0,181.5259289,441.1178353,126.715632,40.09018735,13.51916795,45.24250302,10.41086464,4.738968091,193.7382955,445.1737199,137.6910305,39.19464804,17.22189775,28.39838431,9.466123851,7.896430342,14.75,14.75,119.75,44.75,1
0,0,1,0,1,168.9030815,438.5310477,102.5174105,49.16475121,14.06793962,46.67889645,9.83843001,4.591627893,168.3328216,416.5047089,100.4314525,49.16645716,30.91051187,21.10237558,12.63308813,2.853994598,14.25,14.25,119.25,104.25,1
0,1,1,0,1,170.595714,379.1102038,97.8039333,50.16757406,14.21631283,44.0082253,8.970139913,4.591168769,175.9948157,379.0169219,94.63530979,51.26438455,3.585593201,72.69778081,8.879048941,2.363856711,14.25,74.25,89.25,104.25,1
0,1,1,0,1,170.595714,379.1102038,97.8039333,50.16757406,14.21631283,44.0082253,8.970139913,4.591168769,175.9948157,379.0169219,94.63530979,51.26438455,3.585593201,72.69778081,8.879048941,2.363856711,14.25,74.25,89.25,104.25,1
0,1,1,0,0,166.7903372,375.1366908,97.794367,39.31403616,8.677526435,50.54746052,9.604631733,4.488562542,168.1778891,384.0625376,95.09526843,35.39810313,4.158375657,32.52058124,17.51019157,1.72584667,59.25,134.25,14.25,29.25,1
0,1,1,0,0,172.1488789,381.7392376,99.65964984,41.0217268,14.78555908,43.3839035,9.490347754,4.145061257,168.6290945,358.109318,99.04502572,43.73369145,1.990672032,16.21042092,6.449538787,4.870063972,44.25,29.25,74.25,14.25,1
0,0,0,1,0,184.5992125,438.9750379,126.6252109,39.48223617,12.62794311,46.25065527,11.31317572,4.841934879,190.7233648,422.3744194,125.8126819,36.9387932,10.75042639,26.77133818,15.24534103,2.802391941,14.875,14.875,119.875,44.875,1
0,0,1,0,1,169.5478416,433.2818083,101.3104211,48.79587197,14.09690935,44.55806905,10.71637834,4.078410675,172.1167266,406.848159,93.09081768,51.15048111,10.60827142,50.50775118,9.940541625,4.244878245,14.375,14.375,119.375,104.375,1
0,1,1,0,1,169.4415201,378.7138846,97.14818412,50.38490573,14.47322223,47.61732637,8.699309936,3.917195401,164.970363,364.3341218,97.91792225,48.91607488,21.47598066,61.65886668,4.0617127,1.148725068,14.375,74.375,89.375,104.375,1
0,1,1,0,1,169.4415201,378.7138846,97.14818412,50.38490573,14.47322223,47.61732637,8.699309936,3.917195401,164.970363,364.3341218,97.91792225,48.91607488,21.47598066,61.65886668,4.0617127,1.148725068,14.375,74.375,89.375,104.375,1
0,1,1,0,0,166.8209533,372.7644493,97.05623671,40.04552672,9.884876881,53.0049298,9.555031604,3.729628239,170.1993397,376.5270908,101.3308664,41.6715158,17.17861612,73.02850394,12.59285664,2.911518556,59.375,134.375,14.375,29.375,1
0,1,1,0,0,170.9503199,380.7493694,99.97938712,41.04169307,14.22010072,38.66458117,9.362341386,3.930872767,176.1194554,365.9165099,104.1313983,37.27599999,16.99557839,30.39539306,7.659777035,1.610725891,44.375,29.375,74.375,14.375,1
0,0,1,0,1,170.9281297,431.3429231,101.9576236,49.73532397,11.91092477,42.85668114,8.723146155,4.508363608,182.6246453,418.1293685,96.31491865,50.08131235,3.058897267,19.6241561,12.90543763,0.587758479,14,14,119,104,1
0,1,1,0,1,169.0801969,381.0803407,99.57176467,49.27809025,15.38863967,41.23321465,9.465808852,4.498712032,167.314255,437.0152476,93.68156199,53.97266969,18.97188463,27.39422138,10.91247452,5.251585616,14,74,89,104,1
0,1,1,0,1,169.0801969,381.0803407,99.57176467,49.27809025,15.38863967,41.23321465,9.465808852,4.498712032,167.314255,437.0152476,93.68156199,53.97266969,18.97188463,27.39422138,10.91247452,5.251585616,14,74,89,104,1
0,1,1,0,0,169.4753122,368.767845,99.07546155,40.78933818,10.70580442,50.97195387,10.72885491,5.188896243,179.2973811,380.1803808,97.61709407,43.9298764,7.342738739,49.80298061,6.398029749,2.497373492,59,134,14,29,1
0,1,1,0,0,174.1755286,380.411346,99.40880427,40.68309714,17.1308611,45.28773605,9.627236392,4.157471264,190.0464666,404.3378748,105.2202251,39.78154887,12.0009489,23.11070218,10.6795239,0.622943163,44,29,74,14,1
0,0,0,0,0,186.5402352,434.2300978,127.2739103,39.0641556,11.84407391,36.69583597,11.39873675,4.411040044,187.3400166,421.6277878,131.2491101,42.73446172,11.62513995,9.740742159,4.39224157,3.069995273,15,15,0,45,1
0,0,1,0,1,173.720666,430.6853494,101.0660512,49.50119201,14.54486201,45.22006757,11.15223417,4.235402594,192.2384446,394.647961,98.89992996,52.88127789,3.962150979,49.03959624,10.40519885,1.566710712,14.5,14.5,119.5,104.5,1
0,1,1,0,1,168.8259011,376.1995336,97.56619754,50.08008582,14.40819772,46.74827614,9.40226773,4.713250186,182.0272245,371.1590389,102.9685928,47.10466976,18.33409548,44.89872267,12.33945851,8.086119663,14.5,74.5,89.5,104.5,1
0,1,1,0,1,168.8259011,376.1995336,97.56619754,50.08008582,14.40819772,46.74827614,9.40226773,4.713250186,182.0272245,371.1590389,102.9685928,47.10466976,18.33409548,44.89872267,12.33945851,8.086119663,14.5,74.5,89.5,104.5,1
0,1,1,0,0,171.4051596,375.0133365,97.42576243,40.9985771,12.68629982,55.38009124,8.429178345,3.664910803,193.7456374,367.7924788,95.66667538,44.41852353,7.441313912,90.28402933,2.055613604,1.88304952,59.5,134.5,14.5,29.5,1
0,1,1,0,0,171.8132132,375.6715633,100.4613152,41.07913174,16.06072668,38.87153136,9.693556183,4.100283029,167.9814682,384.8052759,101.3316199,39.52360052,30.31384243,70.43874257,14.9542092,5.262557863,44.5,29.5,74.5,14.5,1
0,0,1,0,1,168.8584511,440.3690095,102.6019463,49.24484363,11.36875089,48.01705303,9.581316262,4.64043354,165.0155162,492.3734925,106.5203137,47.93578056,7.343672125,43.99980453,12.74800357,5.089620155,14.125,14.125,119.125,104.125,1
0,1,1,0,1,170.4649019,377.0219188,98.68110906,49.61652086,14.61455346,39.71916104,8.721257867,4.947037716,164.1246821,350.0322506,91.49799478,51.78291519,13.9298826,25.11562437,2.584670112,8.418813434,14.125,74.125,89.125,104.125,1
0,1,1,0,1,170.4649019,377.0219188,98.68110906,49.61652086,14.61455346,39.71916104,8.721257867,4.947037716,164.1246821,350.0322506,91.49799478,51.78291519,13.9298826,25.11562437,2.584670112,8.418813434,14.125,74.125,89.125,104.125,1
0,1,1,0,0,169.1733587,372.1498566,99.18528775,39.93045956,11.28312837,51.14719018,10.0054367,4.403636683,163.8855607,380.4098637,93.41679057,39.39506406,12.12907376,43.12714122,7.726636211,1.802088552,59.125,134.125,14.125,29.125,1
0,1,1,0,0,172.3083556,379.2546471,99.5742113,40.74442902,16.3769465,45.67916361,9.436288281,4.023738352,166.0921833,364.3546387,103.0041566,39.9080705,11.02898224,40.29653646,0.4130344,2.78144789,44.125,29.125,74.125,14.125,1
0,0,1,0,1,173.7778503,433.1148291,100.9236034,49.79333017,14.84651758,50.79884735,11.59342679,3.781614553,173.4070411,481.770127,90.91131211,48.99707066,17.6369213,67.19412509,10.63046252,4.022592973,14.625,14.625,119.625,104.625,1
0,1,1,0,1,167.9223154,382.3436682,97.59854335,50.40515487,15.39501822,51.04917577,7.857853269,4.743926015,160.5636115,405.5378555,103.0342845,51.58421694,16.48582088,80.4285446,5.484718046,3.306654609,14.625,74.625,89.625,104.625,1
0,1,1,0,1,167.9223154,382.3436682,97.59854335,50.40515487,15.39501822,51.04917577,7.857853269,4.743926015,160.5636115,405.5378555,103.0342845,51.58421694,16.48582088,80.4285446,5.484718046,3.306654609,14.625,74.625,89.625,104.625,1
0,1,1,0,0,173.1310943,370.0056353,97.99401001,40.43861521,13.16894345,48.58940619,8.997629485,3.822601512,180.0292205,381.4340626,103.556525,39.48977875,12.64006139,31.70501729,10.76005308,5.499657558,59.625,134.625,14.625,29.625,1
0,1,1,0,0,172.7413172,377.1031409,101.1018692,40.62450692,15.07347661,39.38291867,8.250942751,4.317431023,183.651448,369.8914477,102.0379558,36.80649776,9.498586791,65.14349588,5.870510141,3.362342301,44.625,29.625,74.625,14.625,1
0,0,1,0,1,172.3950269,436.4503853,99.48813528,49.77254749,15.91614512,49.32065489,12.32154529,3.305547627,158.0826561,434.2617067,95.16997973,46.93457017,8.352786154,52.2402862,15.10699486,3.36285592,14.75,14.75,119.75,104.75,1
0,1,1,0,1,167.0494292,385.1841928,98.17911199,50.69030176,14.7767416,54.80914385,7.951738095,5.061091899,161.5666267,420.8066439,102.8613399,52.97683685,4.862461722,58.40020857,4.377196597,6.028693942,14.75,74.75,89.75,104.75,1
0,1,1,0,1,167.0494292,385.1841928,98.17911199,50.69030176,14.7767416,54.80914385,7.951738095,5.061091899,161.5666267,420.8066439,102.8613399,52.97683685,4.862461722,58.40020857,4.377196597,6.028693942,14.75,74.75,89.75,104.75,1
0,1,1,0,0,174.6031014,372.9704431,98.68283362,40.10998661,13.32879739,49.81084369,9.790657566,3.881986854,181.508988,391.1022398,106.7414394,38.84151163,3.485361144,46.09780317,10.96896774,4.013799862,59.75,134.75,14.75,29.75,1
0,1,1,0,0,171.8089578,375.2846636,102.0825253,39.88693308,15.87602859,40.12789247,7.572010175,3.977938991,156.4480144,377.9977608,106.1271456,38.85308397,4.836543097,36.85222973,7.743082302,4.16823908,44.75,29.75,74.75,14.75,1
0,0,0,0,1,168.0944146,450.845579,101.0914032,50.09211415,13.62227408,39.71960807,9.834424341,4.740137993,175.3856441,444.8698735,108.5361195,51.6568346,3.26368482,18.03136318,2.813455651,6.947446655,29.25,14.25,104.25,59.25,1
0,1,1,0,0,166.1726493,365.0927297,103.1959836,39.73209838,14.4343572,58.0365435,11.94826103,4.478418706,161.0479682,381.3046256,109.4306392,41.54316644,3.132906451,57.20388239,5.515616535,5.498468167,14.25,89.25,14.25,119.25,1
1,0,0,1,0,189.0265371,445.9108669,125.5281814,40.86303901,13.87872378,47.61066347,8.592459364,5.934493515,192.2992307,423.4828447,119.3960048,38.63546001,16.06844302,48.8863276,8.335036277,9.944392985,104.25,14.25,74.25,14.25,1
1,0,0,1,0,189.0265371,445.9108669,125.5281814,40.86303901,13.87872378,47.61066347,8.592459364,5.934493515,192.2992307,423.4828447,119.3960048,38.63546001,16.06844302,48.8863276,8.335036277,9.944392985,104.25,14.25,74.25,14.25,1
0,0,0,1,0,170.8601471,452.8175932,124.760998,39.10582414,16.88905372,48.27994124,9.422044382,5.370377448,172.7313282,483.9845719,134.2211949,36.31596011,12.47252149,21.99150862,9.265425179,8.456179012,14.25,119.25,44.25,29.25,1
0,0,0,0,1,174.5022585,450.8610514,103.8937633,49.76270343,13.07241187,40.52926758,8.619645184,6.771243206,162.9815076,457.5542653,111.2559565,50.23297961,3.645894338,16.62387479,14.75304668,8.109406204,104.25,14.25,29.25,134.25,1
0,0,0,0,1,171.0151148,437.9911889,97.39904295,48.75007046,16.50396509,54.01050227,11.02429913,4.415755482,156.3030666,459.3939878,97.85361931,42.85361378,8.719343488,70.74302909,10.87268327,6.821625889,14.875,14.875,119.875,104.875,1
0,1,1,0,1,169.3867308,389.6519203,97.52147314,51.21274521,14.6986561,54.46840989,8.919932713,4.923240522,178.5322677,389.313282,93.57477913,52.10019383,10.42102778,50.56450754,15.71296596,3.084277251,14.875,74.875,89.875,104.875,1
0,1,1,0,1,169.3867308,389.6519203,97.52147314,51.21274521,14.6986561,54.46840989,8.919932713,4.923240522,178.5322677,389.313282,93.57477913,52.10019383,10.42102778,50.56450754,15.71296596,3.084277251,14.875,74.875,89.875,104.875,1
0,1,1,0,0,174.5982721,377.9434683,98.38702031,39.90380865,13.54761897,46.4708012,10.31450221,4.759991015,159.9421603,362.0390922,93.67150323,36.08609592,9.264411617,43.98180786,12.68449648,8.688572879,59.875,134.875,14.875,29.875,1
0,1,1,0,0,174.2088454,375.8617139,104.1551467,39.34312003,16.23756475,41.67087015,8.090684121,3.785834652,184.7026326,381.4808856,112.3436462,38.86246717,9.140491372,61.62517674,7.231185151,5.245396744,44.875,29.875,74.875,14.875,1
0,0,0,0,1,167.3428905,443.4327983,100.884302,49.81163968,12.78644889,38.14404491,9.037208276,4.248707185,171.9646152,422.7598736,101.8255013,46.05251587,12.10591574,20.65971003,9.777332596,0.823731804,29.375,14.375,104.375,59.375,1
0,1,1,0,0,168.9532398,369.6685357,100.0911366,39.0598209,15.51631287,58.63767549,11.12713429,4.586423454,181.7422401,396.1089765,91.52429603,35.88108928,14.05302298,32.30685076,3.326588182,2.060765006,14.375,89.375,14.375,119.375,1
1,0,0,1,0,191.1051191,444.971566,125.2927729,41.65899671,16.36665917,46.11774729,8.546348366,5.712330584,199.7694054,495.4536263,130.0588632,42.53065169,29.08280302,42.5382099,7.869442463,2.698840411,104.375,14.375,74.375,14.375,1
1,0,0,1,0,191.1051191,444.971566,125.2927729,41.65899671,16.36665917,46.11774729,8.546348366,5.712330584,199.7694054,495.4536263,130.0588632,42.53065169,29.08280302,42.5382099,7.869442463,2.698840411,104.375,14.375,74.375,14.375,1
0,0,0,1,0,170.7605721,453.755301,124.6593482,39.28590927,17.50033264,45.92835485,9.408247295,5.217495261,175.322709,440.8398792,122.6819006,41.6556512,23.34063629,21.89744971,6.324258866,2.601245794,14.375,119.375,44.375,29.375,1
0,0,0,0,1,173.6574897,452.4722101,105.2691569,48.96928798,11.59377895,36.15651845,9.091566104,6.370939661,175.6454533,425.2668757,110.4359262,49.3165732,13.06242188,34.26170429,9.595258946,7.076578443,104.375,14.375,29.375,134.375,1
0,0,0,0,0,169.7531254,442.0639223,98.86515387,49.08606388,15.92473669,53.85232616,11.01142269,5.116335325,172.5287306,450.7112354,108.043806,52.76925967,3.345417412,27.14749831,4.569199508,7.54483508,15,15,120,0,1
0,0,0,0,0,168.7440985,381.2471733,98.40854307,50.7746157,13.91840654,51.79744941,8.407561181,4.560879525,162.1731966,369.7772718,100.7781214,50.46763356,6.041610903,33.26376919,5.712726007,0.976659663,15,0,90,0,1
0,0,0,0,0,168.7440985,381.2471733,98.40854307,50.7746157,13.91840654,51.79744941,8.407561181,4.560879525,162.1731966,369.7772718,100.7781214,50.46763356,6.041610903,33.26376919,5.712726007,0.976659663,15,0,90,0,1
0,0,0,0,0,171.6520768,375.199064,99.15064812,39.04153593,14.66070442,44.63418689,10.87449581,5.025424055,155.7278187,358.2251462,103.7261165,37.03169464,4.258895274,8.412546435,11.93809693,7.547787922,60,0,15,30,1
0,0,0,0,0,170.768279,372.7348839,104.9663287,38.73913485,15.93372124,42.52419963,8.49171014,4.744108973,162.5219355,379.3232345,111.7096818,34.94966742,18.57496695,51.73030366,10.70131709,8.372671298,45,0,75,0,1
0,0,0,0,1,171.2237842,442.5567346,100.5329607,49.77487601,13.83210589,37.96981627,9.325513386,4.620926347,164.7609533,460.2423728,98.44497275,46.49733459,19.98109083,14.4457926,9.086010712,4.408483589,29,14,104,59,1
0,1,1,0,0,167.1226149,374.233392,100.8393122,38.88025548,14.34640099,44.10721349,12.6447419,4.362975268,184.4838982,335.8864284,96.93716911,38.67256113,10.18150518,66.77139916,9.558623046,1.954221099,14,89,14,119,1
1,0,0,1,0,187.4224796,457.7247242,123.4817573,41.62264885,13.80248825,46.89967912,9.406940541,4.831122044,195.8874602,399.636531,117.9941768,44.09202514,17.48470838,56.63070691,4.434054325,4.093059658,104,14,74,14,1
1,0,0,1,0,187.4224796,457.7247242,123.4817573,41.62264885,13.80248825,46.89967912,9.406940541,4.831122044,195.8874602,399.636531,117.9941768,44.09202514,17.48470838,56.63070691,4.434054325,4.093059658,104,14,74,14,1
0,0,0,1,0,170.7413943,447.0754228,121.2661096,39.89649348,15.33635529,50.3750949,8.761446267,4.769699675,151.0386808,495.9493993,120.001105,37.06037669,12.50155581,21.65627522,5.42040132,5.828783756,14,119,44,29,1
0,0,0,0,1,172.7321482,449.7064769,99.5501643,50.04688374,15.33910146,38.89668677,9.075545804,5.894662768,177.1308781,471.8219575,96.14965431,40.87325184,13.10968064,35.5460978,5.816172554,6.350144247,104,14,29,134,1
0,0,0,0,1,167.9180059,439.1348802,101.2797196,49.30399969,12.21902809,37.10684033,9.419534116,4.433317357,169.5464176,425.3749212,103.4826903,48.201748,6.599691758,7.193127464,10.5103294,6.182937805,29.5,14.5,104.5,59.5,1
